qid,docno,score,rank,orig_score,kg_score,alpha
11,4344,0.7955746620893478,6,0.5186867117881775,0.8444372415542603,0.15
11,5092,0.7878466993570328,7,0.4499432444572449,0.8474767208099365,0.15
11,5089,0.7857980012893677,8,0.5206711292266846,0.8325850963592529,0.15
11,4346,0.7847832649946213,9,0.4961998462677002,0.8357097506523132,0.15
11,3804,0.7809111058712005,10,0.5297619104385376,0.8252315521240234,0.15
11,4342,0.7744064509868621,11,0.5379771590232849,0.8161292672157288,0.15
11,3803,0.7731771290302277,12,0.5244494676589966,0.8170702457427979,0.15
11,3816,0.7672579735517502,13,0.5184992551803589,0.8111565709114075,0.15
11,2845,0.7663177609443663,14,0.4545826911926269,0.8213298320770264,0.15
11,3800,0.7651559680700302,15,0.601467490196228,0.79404217004776,0.15
11,3825,0.7541919052600861,16,0.4639801979064941,0.8054057359695435,0.15
11,4874,0.753775206208229,17,0.5930176377296448,0.7821441888809204,0.15
11,3801,0.7522253394126892,18,0.5999670028686523,0.7790944576263428,0.15
11,3832,0.7488862633705139,19,0.6142612099647522,0.7726436257362366,0.15
11,3396,0.7461041897535323,20,0.5169066190719604,0.7865508198738098,0.15
11,3811,0.7444433450698852,21,0.5006064772605896,0.7874733805656433,0.15
11,3827,0.7363808542490006,22,0.6421241760253906,0.7530143857002258,0.15
11,3813,0.7340424150228501,23,0.5537710189819336,0.7658550143241882,0.15
11,3830,0.7327067941427231,24,0.5915135145187378,0.7576232552528381,0.15
11,4875,0.7303095430135726,25,0.5066481232643127,0.7697792053222656,0.15
11,4877,0.7271366894245147,26,0.4899606108665466,0.7689912915229797,0.15
11,3805,0.7246877193450927,27,0.4544227123260498,0.7723815441131592,0.15
11,4663,0.7211126029491425,28,0.4814258217811584,0.7634102702140808,0.15
11,4876,0.7143175601959227,29,0.5295603275299072,0.7469217777252197,0.15
11,3821,0.7108011394739151,30,0.5566264390945435,0.738008439540863,0.15
11,4343,0.705301684141159,31,0.501564621925354,0.7412552833557129,0.15
11,3395,0.7018581360578536,32,0.5671354532241821,0.7256327271461487,0.15
11,4341,0.7008864924311637,33,0.4845291674137115,0.7390671968460083,0.15
11,5095,0.6972649663686752,34,0.4540725946426391,0.7401812672615051,0.15
11,5314,0.6951941549777985,35,0.4621374607086181,0.7363218069076538,0.15
11,3399,0.6920561954379082,36,0.4918002784252167,0.7273954749107361,0.15
11,4665,0.6919881641864777,37,0.4821890592575073,0.7290115356445312,0.15
11,3809,0.689447346329689,38,0.5702030062675476,0.7104904651641846,0.15
11,4666,0.6869274139404296,39,0.4395477175712585,0.7305826544761658,0.15
11,2846,0.685544216632843,40,0.4955400228500366,0.7190743684768677,0.15
11,3817,0.6754595130681992,41,0.5803633332252502,0.6922411918640137,0.15
11,4670,0.6693542689085007,42,0.5639824271202087,0.6879492998123169,0.15
11,2847,0.6641209423542023,43,0.4456716775894165,0.7026708126068115,0.15
11,3807,0.6603575646877289,44,0.5896109342575073,0.672842264175415,0.15
11,3818,0.6486383855342865,45,0.4991160035133362,0.675024688243866,0.15
11,4664,0.6417042374610901,46,0.5874251127243042,0.6512829065322876,0.15
11,4662,0.6226727932691574,47,0.5011194944381714,0.644123375415802,0.15
11,2844,0.6157071322202682,48,0.5322938561439514,0.6304271221160889,0.15
11,3822,0.6013995766639709,49,0.5147208571434021,0.6166958212852478,0.15
11,4668,0.5961722314357757,50,0.5668014287948608,0.6013553142547607,0.15
12,2989,0.6053731799125671,1,0.3042473495006561,0.8061237335205078,0.4
12,3205,0.5373176813125611,2,0.3398764133453369,0.6689451932907104,0.4
12,3217,0.49760861396789546,3,0.3603268265724182,0.5891298055648804,0.4
12,3000,0.48455133438110354,4,0.3469409942626953,0.576291561126709,0.4
12,3220,0.3976914048194885,5,0.3076593577861786,0.4577127695083618,0.4
12,3213,0.36968410611152647,6,0.2752043306827545,0.43267062306404114,0.4
12,4368,0.25422675609588624,7,0.3320123553276062,0.20236968994140625,0.4
12,3206,0.23868435621261597,8,0.322799414396286,0.18260765075683594,0.4
12,3219,0.2298945188522339,9,0.4289754033088684,0.09717392921447754,0.4
12,2993,0.22748107910156248,10,0.3512717485427856,0.14495396614074707,0.4
12,2998,0.21304603517055512,11,0.3441416025161743,0.12564899027347565,0.4
12,3208,0.2122204229235649,12,0.348474383354187,0.12138444930315018,0.4
12,2999,0.2102161705493927,13,0.2342832386493683,0.1941714584827423,0.4
12,2996,0.20488279461860656,14,0.4451343715190887,0.04471507668495178,0.4
12,3221,0.19997575879096982,15,0.3106627464294433,0.12618443369865417,0.4
12,4362,0.1952856183052063,16,0.2769464552402496,0.14084506034851074,0.4
12,2947,0.19221392571926116,17,0.29417285323143,0.12424130737781525,0.4
12,4377,0.16973157972097397,18,0.2722969949245453,0.10135463625192642,0.4
12,2991,0.16549240350723265,19,0.2252053767442703,0.1256837546825409,0.4
12,4804,0.15598836839199065,20,0.2370357662439346,0.10195676982402802,0.4
12,4365,0.15470391400158404,21,0.3609108030796051,0.017232654616236687,0.4
12,3211,0.130591132491827,22,0.3183704018592834,0.00540495291352272,0.4
12,3214,0.13009217623621228,23,0.314969003200531,0.006840958259999752,0.4
