name,nDCG@50,MRR@50,Prec@50,Recall@50,F1@50,MAP@50
ANN@100->@50,0.5005960891853134,0.7944444444444444,0.46266666666666656,0.4113092578171019,0.4354790056620452,0.273426672340607
dense@100>>MLSR(rescore)->@50,0.44702870949051415,0.6861111111111111,0.43599999999999994,0.3797121462769419,0.4059140139873296,0.2096668600699974
dense@100>>BM25(rescore)->@50,0.31792667590443247,0.6135858585858586,0.35600000000000004,0.24301714959855822,0.28885351718249025,0.13536570345314775
MLSR->@50,0.305359358445599,0.7134453781512604,0.2826666666666667,0.180631159578359,0.22041289590314664,0.11257118237900698
