qid,docno,score,rank,orig_score
6,3074,0.19300745427608484,13,0.2166831046342849
6,5275,0.19068919122219083,14,0.3076124787330627
6,5243,0.18915840983390808,15,0.2256745994091034
6,4672,0.18690375983715052,16,0.2161732614040374
6,2871,0.18642652407288549,17,0.2830364108085632
6,3827,0.1841687122359872,18,0.3407212793827057
6,2879,0.17711874842643735,19,0.2704735696315765
6,5108,0.17697315104305741,20,0.3111641705036163
6,2908,0.17341497167944905,21,0.294165164232254
6,5174,0.1726946234703064,22,0.250560462474823
6,4008,0.17179597914218903,23,0.2404673993587494
6,3705,0.17012734338641164,24,0.2645272314548492
6,5105,0.17004025727510452,25,0.2239052355289459
6,2861,0.16123745217919347,26,0.2364623844623565
6,4434,0.1595324520021677,27,0.2608092725276947
6,3950,0.158401433378458,28,0.2578087747097015
6,3828,0.15611659549176693,29,0.2648535966873169
6,5096,0.1542559489607811,30,0.2207917422056198
6,4357,0.15283333091065285,31,0.3013703823089599
6,5101,0.15268460661172867,32,0.2573571801185608
6,2859,0.15227979887276888,33,0.2746873199939728
6,2881,0.15124288760125637,34,0.2651001214981079
6,2880,0.15095270983874798,35,0.2669704854488373
6,4647,0.15037332847714424,36,0.223220095038414
6,3516,0.14697940368205306,37,0.2738192975521087
6,5287,0.14495310373604298,38,0.237646609544754
6,3557,0.14274271950125691,39,0.2508453726768493
6,3800,0.14052308769896626,40,0.279147207736969
6,4578,0.13983022794127464,41,0.2372584342956543
6,4643,0.13620084337890148,42,0.2532302737236023
6,3938,0.1358088324777782,43,0.270227313041687
6,3388,0.13554589822888374,44,0.2375602424144745
6,4543,0.13528185198083517,45,0.2708809673786163
6,5110,0.13397147972136736,46,0.2384296804666519
6,4951,0.13307813997380435,47,0.2698249816894531
6,2855,0.13156931474804878,48,0.2451381683349609
6,3702,0.1307142686564475,49,0.2617084383964538
6,3815,0.1305276344064623,50,0.2551548480987549
7,3979,0.38880379498004913,1,0.3631688356399536
7,4814,0.31443291902542114,2,0.4300404191017151
7,4813,0.2983256056904793,3,0.3959769904613495
7,4583,0.2744694799184799,4,0.3735025823116302
7,4734,0.2735036537051201,5,0.5035927891731262
7,3512,0.27016642317175865,6,0.5321894884109497
7,4208,0.26928943023085594,7,0.4715767502784729
7,3516,0.2611682675778866,8,0.4682053923606872
7,4308,0.25609271228313446,9,0.3442567586898803
7,3514,0.25357516948133707,10,0.5095459818840027
7,4972,0.2529916812200099,11,0.5056091547012329
7,3978,0.25188102200627327,12,0.4857389330863952
7,3504,0.24326432123780248,13,0.4387712180614471
7,4582,0.24151549302041528,14,0.4834561944007873
7,5263,0.2336939724627882,15,0.4634192287921905
7,4307,0.2330332063138485,16,0.3965480923652649
7,3991,0.23228701204061508,17,0.3502659797668457
7,3980,0.23068669065833092,18,0.4871152937412262
7,4739,0.23018385237082836,19,0.4589096307754516
7,3918,0.2271949527785182,20,0.4344519078731537
7,4742,0.2251729406416416,21,0.4158239662647247
7,4736,0.22497545182704923,22,0.4778227508068084
7,3522,0.22473099362105128,23,0.4424194693565368
7,4005,0.22254606988281012,24,0.4207743704319
7,3521,0.21651019388809797,25,0.4305323958396911
7,3529,0.21648135408759117,26,0.4164278209209442
7,4737,0.21647683158516884,27,0.3443879187107086
7,4815,0.2156965974718332,28,0.4054973423480987
7,3815,0.2155082859098911,29,0.3946861624717712
7,4012,0.21524322032928464,30,0.4169355928897857
7,3519,0.21520913206040856,31,0.438333511352539
7,3930,0.2137862564995885,32,0.4318488836288452
7,4973,0.21229297854006288,33,0.4101116061210632
7,4520,0.21136130485683677,34,0.4119084775447845
7,4812,0.21067862957715988,35,0.4415201246738434
7,4810,0.21061634737998247,36,0.4325600266456604
7,3981,0.21038621058687568,37,0.4242650270462036
7,4735,0.2075732760131359,38,0.4262382388114929
7,3987,0.20676186587661505,39,0.4020242393016815
7,3640,0.20500720478594303,40,0.3705858588218689
7,4733,0.2049682606011629,41,0.4134758710861206
7,4309,0.20428110635839403,42,0.4079335629940033
7,3988,0.20388589147478342,43,0.408523827791214
7,4743,0.20375148486346004,44,0.4287943840026855
7,3954,0.20326080452650783,45,0.3907375335693359
7,3947,0.20153802493587133,46,0.389352798461914
7,3505,0.20081300381571054,47,0.4142906963825226
7,4745,0.2006995705887675,48,0.3850416243076324
7,3927,0.20006248448044062,49,0.3930615782737732
7,3933,0.19895785546395925,50,0.3987375199794769
8,4539,0.5814015865325928,1,0.5569984316825867
8,3071,0.5347648859024048,2,0.4177814126014709
8,5454,0.5303347408771515,3,0.3818078637123108
8,4234,0.5267252027988434,4,0.4110302329063415
8,3359,0.5220673084259033,5,0.4165326952934265
8,4538,0.5214920192956924,6,0.3380003869533539
8,4618,0.5206777304410934,7,0.3884771168231964
8,5462,0.5155152976512909,8,0.4482308030128479
8,4536,0.5106178373098373,9,0.4124262630939483
8,5457,0.5091453641653061,10,0.4041856229305267
8,5452,0.49836790561676025,11,0.3789063692092895
8,3360,0.4933148920536041,12,0.3244732618331909
8,3368,0.49160873889923096,13,0.364224374294281
8,4623,0.48714321851730347,14,0.409382164478302
8,3077,0.4645729213953018,15,0.3520893156528473
8,3365,0.4626418948173523,16,0.3745031952857971
8,3423,0.4495406746864319,17,0.3406239748001098
8,4625,0.4385366141796112,18,0.3109975457191467
8,4540,0.4210445284843445,19,0.391735166311264
8,2841,0.4166170507669449,20,0.4900419414043426
8,4242,0.41485345363616943,21,0.3777949512004852
8,3357,0.41119250655174255,22,0.4279584884643554
8,3364,0.4107775539159775,23,0.3255696296691894
8,4622,0.41075026988983154,24,0.2753042578697204
8,5456,0.39678844809532166,25,0.3290112614631653
8,5459,0.3958279639482498,26,0.3604335486888885
8,5458,0.39579910039901733,27,0.3768173456192016
8,4238,0.3938918858766556,28,0.3386449813842773
8,3356,0.38633325695991516,29,0.275634229183197
8,4237,0.3858821988105774,30,0.3307746648788452
8,5464,0.38434772193431854,31,0.3807243704795837
8,4502,0.3789673447608948,32,0.3331829905509949
8,4236,0.377542644739151,33,0.3282172679901123
8,3369,0.3770279884338379,34,0.3562620282173157
8,4247,0.36838318407535553,35,0.3568383455276489
8,4537,0.36736272275447845,36,0.3770458102226257
8,4240,0.3648122102022171,37,0.342210590839386
8,4246,0.3636914789676666,38,0.3548160791397095
8,4239,0.36294683814048767,39,0.3877991139888763
8,5355,0.3605046421289444,40,0.2740305066108703
8,4243,0.35829129815101624,41,0.3202767968177795
8,4241,0.3522236496210098,42,0.3472664058208465
8,3078,0.3412923216819763,43,0.3723892867565155
8,5460,0.340041846036911,44,0.2957198023796081
8,5463,0.3382909297943115,45,0.4163498282432556
8,4244,0.33151663839817047,46,0.2839869260787964
8,3741,0.32665497064590454,47,0.3982019424438476
8,5461,0.32321102917194366,48,0.3117151856422424
8,3422,0.3210007846355438,49,0.3033825159072876
8,5350,0.3160218894481659,50,0.2864874601364136
9,4332,0.7690028846263885,1,0.5748260021209717
9,3413,0.7551081478595734,2,0.5473999977111816
9,4774,0.743376612663269,3,0.5418416261672974
9,3414,0.7180535793304443,4,0.5028003454208374
9,5206,0.716888964176178,5,0.529775083065033
9,4782,0.7130893468856812,6,0.476311445236206
9,5024,0.7039031684398651,7,0.4772124886512756
9,3652,0.7027563154697418,8,0.4824991822242737
9,5023,0.7015597820281982,9,0.4831200838088989
9,4339,0.692906841635704,10,0.4948590099811554
9,3419,0.6774833053350449,11,0.4216527640819549
9,4780,0.6693954169750214,12,0.4448217749595642
9,5021,0.6669514775276184,13,0.5405058860778809
9,4334,0.6582624167203903,14,0.4606471359729767
9,5207,0.6570599377155304,15,0.5070576071739197
9,4769,0.6557833850383759,16,0.4844924211502075
9,4338,0.6432204246520996,17,0.3770157098770141
9,5212,0.6376945823431015,18,0.4606898725032806
9,3415,0.6363786309957504,19,0.3909384310245514
9,3651,0.6328272819519043,20,0.3890687823295593
9,5214,0.6309158951044083,21,0.4283002316951751
9,4333,0.6265374422073364,22,0.4973514676094055
9,5033,0.6254628747701645,23,0.412242978811264
9,5028,0.6231873631477356,24,0.459341287612915
9,3417,0.6208597123622894,25,0.4353083372116089
9,4335,0.6198963224887848,26,0.3716878890991211
9,4771,0.6138566732406616,27,0.4462931156158447
9,4778,0.6136537045240402,28,0.3138409554958343
9,4781,0.613544374704361,29,0.3602067828178406
9,5211,0.6083843559026718,30,0.4309289157390594
9,5027,0.6079380661249161,31,0.3839658200740814
9,4773,0.60377436876297,32,0.3337096571922302
9,3317,0.5994953513145447,33,0.4501439929008484
9,5205,0.5961054861545563,34,0.5076074004173279
9,5210,0.5941625237464905,35,0.462739884853363
9,5029,0.5797413885593414,36,0.3833782076835632
9,3320,0.5762542635202408,37,0.451893538236618
9,4776,0.575901061296463,38,0.3718771338462829
9,4779,0.5740620046854019,39,0.4345013201236725
9,5213,0.5735117048025131,40,0.3984400331974029
9,4770,0.5603805482387543,41,0.4161503314971924
9,5022,0.5595735311508179,42,0.4585251212120056
9,4772,0.549813449382782,43,0.3921338319778442
9,4336,0.5423152148723602,44,0.3120253086090088
9,4784,0.5311329960823059,45,0.3971420526504516
9,5031,0.5251754522323608,46,0.363542377948761
9,3649,0.5250605642795563,47,0.3690749406814575
9,5032,0.5157330334186554,48,0.305208683013916
9,3321,0.5150969326496124,49,0.338555634021759
9,3418,0.5089859962463379,50,0.3509923815727234
